variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
phi2_w64,2,16,-201.37790866464377,38.29209144592285,66.64664642333985,36.287116867154836,,,500.0,0.0
phi2_w64,2,32,-211.37972826123237,38.28788951873779,68.69597259521484,37.54374640707858,,,500.0,0.0
phi2_w64,2,50,-222.53714281499387,38.27535572052002,69.52771995544434,37.93847063128948,,,500.0,0.0
phi2_w64,2,100,-253.68235247552394,38.268436126708984,70.10145683288575,38.21111897845566,,,500.0,0.0
phi2_w64,3,4,-82.47281918115914,13.186792306900024,16.38649227142334,16.6366357588768,,,500.0,0.0
phi2_w64,3,8,-83.27989806994796,12.110808706283569,16.86301965713501,17.201520075201987,,,500.0,0.0
phi2_w64,3,16,-92.28365289106965,11.545930109024049,17.06121290206909,20.248466438651086,,,500.0,0.0
phi2_w64,3,32,-106.61290731608868,11.27733362197876,17.177008266448976,17.480873027555646,,,500.0,0.0
phi2_w64,3,50,-121.73700390726327,11.211702270507812,18.063021507263183,16.493512581276892,,,500.0,0.0
phi2_w64,3,100,-159.15371490731835,11.109687519073486,18.297998542785646,16.613142981243133,,,500.0,0.0
phi2_w64,4,4,-106.42606073692441,19.773191509246825,24.573685512542724,25.24194927215576,,,500.0,0.0
phi2_w64,4,8,-104.75596242085099,18.125130863189696,25.240986709594726,22.635751934237778,,,500.0,0.0
phi2_w64,4,16,-108.07017888188362,17.132362155914308,25.316332302093507,23.04935192078352,,,500.0,0.0
phi2_w64,4,32,-121.13032011434436,16.60835720062256,25.301220569610596,22.276060681939125,,,500.0,0.0
phi2_w64,4,50,-133.06603379607202,16.41880765914917,25.291567611694337,23.09076306180954,,,500.0,0.0
phi2_w64,4,100,-166.96563013702632,16.254946250915527,25.28943130493164,24.6972986338377,,,500.0,0.0
phi2_w64,5,4,-7.451121925078333,1.367920960187912,2.273831388950348,2.7763284663297236,,,37.57,1.0
phi2_w64,5,8,-10.000555695062504,1.0368678027391434,2.3574602437019347,1.697864850955084,,,50.52,1.0
phi2_w64,5,16,-12.733907181788236,0.8430938327312469,2.4743726682662963,1.3944173661270178,,,61.61,1.0
phi2_w64,5,32,-15.40088581789285,0.6990719312429428,2.5196854972839358,2.252493235721195,,,69.79,1.0
phi2_w64,5,50,-17.326679141782225,0.6360573345422744,2.571154716014862,1.6809828612264246,,,74.57,1.0
phi2_w64,5,100,-22.194115327857435,0.556428060233593,2.566618161201477,0.7377031774180941,,,82.27,1.0
phi4_w128,1,4,-195.70644543483854,38.5086008644104,54.04474300384521,32.422184089422224,,,500.0,0.0
phi4_w128,1,8,-196.11050283402204,37.98782251358032,62.37330829620361,35.5790928798914,,,500.0,0.0
phi4_w128,1,16,-202.67779016882182,38.3876318359375,67.01713321685791,37.003372644558546,,,500.0,0.0
phi4_w128,1,32,-211.59266160547733,38.118552703857425,68.88704559326172,37.2130858752178,,,500.0,0.0
phi4_w128,1,50,-224.5237211793661,38.31193759918213,69.42349624633789,37.63472172461748,,,500.0,0.0
phi4_w128,1,100,-257.0934651762247,38.25169197082519,70.11796577453613,37.923351091963056,,,500.0,0.0
phi4_w128,2,4,-194.03510538160802,39.07035331726074,55.70261505126953,32.52562320694327,,,500.0,0.0
phi4_w128,2,8,-192.20394771426916,37.97536470413208,62.14064544677734,35.426056699752806,,,500.0,0.0
phi4_w128,2,16,-196.44133134812117,38.205642280578616,66.67876335144042,36.724435087814925,,,500.0,0.0
