config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,11,-462.803444288671,1024,False,,,,20.543655395507812,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,12,-465.67666552588344,1024,False,,,,4.387817859649658,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,13,-473.5640270486474,1024,False,,,,20.7503662109375,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,14,-497.3299947157502,1024,False,,,,29.923734664916992,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,15,-475.3918875232339,1024,False,,,,25.157102584838867,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,16,-458.39351312071085,1024,False,,,,27.50963592529297,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,17,-203.705649189651,445,True,,,,3.436182975769043,445.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,18,-511.98577958345413,1024,False,,,,18.118497848510742,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,0,19,-438.19969081133604,1024,False,,,,28.43683433532715,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,0,-459.60610434412956,1024,False,,,,27.646316528320312,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,1,-449.05629159510136,1024,False,,,,10.773520469665527,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,2,-448.4436131939292,1024,False,,,,35.86543273925781,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,3,-462.42077623307705,1024,False,,,,18.632131576538086,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,4,-153.63107768446207,361,True,,,,3.690495252609253,361.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,5,-473.9638884216547,1024,False,,,,13.983707427978516,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,6,-443.294121094048,1024,False,,,,9.019388198852539,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,7,-494.0003792271018,1024,False,,,,35.87962341308594,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,8,-446.98753456771374,1024,False,,,,17.51616096496582,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,9,-478.9647460728884,1024,False,,,,21.22560691833496,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,10,-460.1971134021878,1024,False,,,,23.126934051513672,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,11,-447.3596060574055,1024,False,,,,21.581764221191406,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,12,-172.89381993189454,404,True,,,,3.661707878112793,404.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,13,-451.053036570549,1024,False,,,,23.121368408203125,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,14,-480.0008955299854,1024,False,,,,20.54791831970215,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,15,-485.1084224805236,1024,False,,,,27.290040969848633,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,16,-494.76476237922907,1024,False,,,,40.38663101196289,
