figure,config,environment,size,variant,iteration,iqm,ci_low,ci_high,reps
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,291,0.809201407951018,0.3230204091873305,0.9190968714337124,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,301,0.8448869662784467,0.3904582169079876,0.9420224112442422,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,311,0.8424100478695512,0.32168087995862343,0.9233851811089262,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,321,0.856680353082969,0.3254141955163361,0.9377923616598235,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,331,0.871307399900198,0.33241024083478227,0.9418899351141031,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,341,0.8640822517443931,0.30864366432892903,0.9557113535619356,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,351,0.8720463285230059,0.30286520550523627,0.95981829591634,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,361,0.8720312782936152,0.3166018304078399,0.9569479954467734,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,371,0.8774162021430127,0.3278687826548147,0.9585297163309358,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,381,0.8887028420190948,0.33640136288149164,0.957942251593479,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,391,0.8830646873268382,0.31791534667656446,0.9733955113064304,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,401,0.8463919068794139,0.31993970545224876,0.9465570765305223,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,411,0.8592929882145764,0.3169254720933195,0.9653327523086119,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,421,0.7753529744884614,0.23767234034437004,0.9805819928998557,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,431,0.8692988088716791,0.3331455730467765,0.969616618666786,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,441,0.8612249842206373,0.31718807183630343,0.9758935288548097,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,451,0.8691661739466227,0.3294958541911192,0.9691583924075422,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,461,0.8483623400774182,0.3106010234120698,0.9781122084996555,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,471,0.8534406868136601,0.31214132234797154,0.95782827801186,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,481,0.8753671184105646,0.32416712021729777,0.9645919139563731,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,491,0.8728872681769909,0.32473488262241407,0.9580150473005067,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width32,500,0.8783038892562836,0.33597673939115125,0.9822486396583449,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,1,0.05413241100069787,0.050684044100265675,0.056245818437267336,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,11,0.05735705350643555,0.052132818350829974,0.06427825348716137,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,21,0.06022844201525077,0.05842634319224516,0.06415655776752367,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,31,0.05664619335559603,0.050500100773018954,0.0623446254222276,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,41,0.06711736545869786,0.05745343613998586,0.07612244878394882,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,51,0.08094294492149477,0.05834553422318359,0.38334553966337986,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,61,0.09733387391828241,0.0696875141279691,0.5172472717577575,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,71,0.20314249142555965,0.05439970401568409,0.6689189667242957,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,81,0.2213561272968516,0.06159781880713011,0.6590700824959004,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,91,0.27454667271098937,0.0574642812447129,0.7038794556964268,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,101,0.300361915377471,0.0697641356162467,0.7484108084031047,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,111,0.5002849868856866,0.06753441972464362,0.7783715570637387,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,121,0.5112783825403788,0.06299657854001613,0.7983731354852174,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,131,0.5521896404654288,0.06835276639066286,0.8113740635356462,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,141,0.5381498466590999,0.06588615200751681,0.8221366301934149,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,151,0.5709783785957955,0.11730836898440965,0.8333915434331359,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,161,0.7480426806155887,0.29232186993412973,0.8281015201313933,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,171,0.7536726955980066,0.3057141274738903,0.8512504549841964,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,181,0.7362643381591639,0.332698959401027,0.8431786740825541,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,191,0.7754953517757633,0.7106230053336683,0.8350712995942478,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,201,0.7764537085085569,0.7004955830576197,0.8459305900005747,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,211,0.7751554365518999,0.7407449778857788,0.8868733069631437,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,221,0.805775160594446,0.7079011663492563,0.9107630377493571,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,231,0.7989854663304755,0.7018316493808706,0.8943486659177311,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,241,0.8400630237030645,0.6692609992137241,0.9263706020122928,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,251,0.861857061507935,0.6090272757971474,0.9693373719232978,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,261,0.8586256731588557,0.6512085931152017,0.9562027209085638,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,271,0.8911119402950402,0.7244246538142883,0.9693535895893959,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,281,0.906612598820503,0.7186241930726,0.983335833471088,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,291,0.918553957492518,0.7873903085144699,0.9636610829256994,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,301,0.9026869017500735,0.7386802910823755,0.9702357424057316,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,311,0.8993809033150032,0.7241234139747443,0.9761343736941139,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,321,0.897740960568452,0.7556617136826365,0.9853597879078624,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,331,0.9181282033235529,0.7400935658469678,0.9807751536839265,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,341,0.9276896437560124,0.7670883430409665,0.9846325013050148,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,351,0.9305787731858738,0.8018054993867546,0.979269017710109,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,361,0.9314063005506344,0.8024428551347316,0.9836471406143285,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,371,0.9143435146694244,0.7841490513553407,0.9868219553334482,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,381,0.9357816210186268,0.8157556681654613,0.9757891506031052,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,391,0.9314485723457676,0.7987500852125874,0.9785538906810268,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,401,0.9417697097177743,0.8148433619587049,0.9923639905800267,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,411,0.9404275986013367,0.7891015119505144,0.9796636936552919,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,421,0.9471769839517915,0.7868987088567589,0.9870103213932082,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,431,0.9416067773106129,0.8353742627262272,0.9836252239750848,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,441,0.941969456079946,0.7912479075608442,0.9750856655939835,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,451,0.9459252168510743,0.7944034331084732,0.9841044876202335,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,461,0.9513388017127338,0.8547476454404266,0.9814670510750502,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,471,0.9524008177091338,0.8583327876963533,0.9871237465442331,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,481,0.9610931573852713,0.8728900088596389,0.9868628391433777,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,491,0.9423689105758832,0.8327298920628013,0.9912390668008518,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers1_phi_hidden_width64,500,0.9405562812973387,0.8518805473350269,0.9781876713731656,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,1,0.05952162819415755,0.05149737990444792,0.07096587202572929,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,11,0.05560849797704979,0.053348716914424665,0.05844888030792522,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,21,0.05493643083639441,0.053724860904621356,0.05813380766669036,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,31,0.0557630348381169,0.04938776002072239,0.06021590309807179,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,41,0.060545349619975236,0.05694578643303394,0.06772542060377344,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,51,0.05551291519937957,0.0493604708201077,0.061849796934529994,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,61,0.06098221208153959,0.05426497535023558,0.11876187179473563,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,71,0.07326980983796973,0.05294787149263711,0.2857127313725019,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,81,0.2718248337265772,0.05487079560388151,0.6594112798416892,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,91,0.2852358761169333,0.06292412100734955,0.7243865371528262,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,101,0.4063807420675866,0.054827321084281566,0.7605210734058853,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,111,0.4919740255507256,0.058483909290438375,0.7965393506067724,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,121,0.5116671654297396,0.06016520635037812,0.8169727782754626,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,131,0.5408433201662352,0.05936224514746404,0.8383230901495625,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,141,0.5378444075761855,0.06321823271949158,0.8130423982252939,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,151,0.5593132745593351,0.06044423842666325,0.8207558378113647,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,161,0.5529642950039985,0.06247100265128111,0.8430153094003399,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,171,0.553416989906954,0.07574988062003957,0.8451605993275413,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,181,0.5795929499314744,0.07622871199013548,0.8494218374099899,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,191,0.6728942974986666,0.18271279602555848,0.9230145478904915,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,201,0.6709185828993366,0.17073184889844936,0.9042199093526837,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,211,0.6772053030844777,0.19318062755410229,0.9013560621321225,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,221,0.6892495035203391,0.17217787070377924,0.9343033903108905,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,231,0.6768500906169077,0.1869505265789433,0.9301264870327982,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,241,0.7004417280554583,0.1966355815029587,0.9168739131480375,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,251,0.7100675377720617,0.18241270891948877,0.9346005279484024,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,261,0.7216660185187456,0.18930137358603347,0.9710001958411834,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,271,0.7170632331535604,0.17581203942012072,0.9746240869975952,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,281,0.7212094154964349,0.17432021410306944,0.9695647015507459,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,291,0.7193649125491982,0.16898886883505126,0.9733169607539714,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,301,0.7135670895675262,0.15836539476231196,0.9664163835279774,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,311,0.6754058978937741,0.10499510526429794,0.9717314876047246,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,321,0.6828350563493468,0.14513417879393745,0.9694884094148893,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,331,0.7258332676539911,0.14824448895916878,0.9683599656817131,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,341,0.7257839941792605,0.15829620722868457,0.9693786997708665,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,351,0.7286588526510851,0.13751571621233352,0.9790810133498828,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,361,0.7181489051816787,0.13457342283226603,0.9726001172694579,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,371,0.7083065609513618,0.12305834470496084,0.9821174103623718,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,381,0.6644762819235789,0.08433680399621642,0.9596875694709386,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,391,0.7409019760680651,0.1530763477552465,0.9772312613484332,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,401,0.7465105625585782,0.15761818821927445,0.9779869163692041,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,411,0.7133970349142561,0.1358165635461295,0.9725711980684233,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,421,0.7154052348367749,0.13144765662841068,0.962519753279043,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,431,0.7093238600049658,0.12433992555141432,0.9830500423185514,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,441,0.713878168810654,0.14396481302242536,0.9709241183725301,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,451,0.711117933803351,0.14994921709136044,0.9644460914810109,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,461,0.7041538886014015,0.16737210132449606,0.9695881208604114,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,471,0.6795228649124992,0.07837538402124733,0.9775976276886252,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,481,0.7028354732154115,0.12028933774879658,0.9759448725447593,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,491,0.7069252216090405,0.12730501482406426,0.9763931211900285,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width128,500,0.7203299122027018,0.14108472019962096,0.9803395836365508,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,1,0.05488347567209816,0.049889881312032536,0.06095859280790412,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,11,0.05386215381392074,0.05054893903205005,0.05758609459021533,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,21,0.05811625788767436,0.05680378848914582,0.06357421563647551,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,31,0.06037975592762459,0.05538119775606785,0.0796991690279618,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,41,0.06122176891762521,0.054037157575448864,0.09629302616656171,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,51,0.07781092102163639,0.05744588455947094,0.16734045996688676,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,61,0.16723918409736419,0.05723298174433053,0.5885049500286804,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,71,0.2760748091324792,0.0555889015079877,0.7055543421467395,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,81,0.29130280649255486,0.052717677675383094,0.7594536304461519,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,91,0.2836950831523998,0.05753306885040025,0.7374284578171094,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,101,0.2853857314685846,0.06556625670582848,0.7555865625176678,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,111,0.3273963324878798,0.06246483905596986,0.7983485340356115,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,121,0.3490128316938376,0.059733472376515495,0.8008503714839476,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,131,0.4016506061193174,0.06755396914335982,0.8006691688393488,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,141,0.4771937945698737,0.07949271211020796,0.8261780196534118,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,151,0.519570906021045,0.10173272838115859,0.8575537133659169,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,161,0.6539022842301868,0.21933219785557345,0.8416793559979202,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,171,0.7341328516271871,0.23656699833102424,0.912663965823899,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,181,0.7562055862746284,0.26506928625113435,0.9133292988837992,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,191,0.7663514699301445,0.27093687607381756,0.9103109839073643,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,201,0.7804714198819859,0.27977096667952733,0.9303398280042847,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,211,0.7949203605555049,0.2740711231025191,0.9555193116939029,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,221,0.7931846144827869,0.2689176046167822,0.9514431285031225,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,231,0.7794860180222468,0.2811840414801496,0.9640393588846942,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,241,0.7635263348519832,0.28396940401874005,0.9501825850425739,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,251,0.7484631666161374,0.24264730276746427,0.9460289687450493,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,261,0.7542018708382021,0.24018288798798845,0.9612239102964923,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,271,0.8041218643716026,0.281655333032317,0.9717612469484984,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,281,0.8186941857552713,0.289185176287442,0.9764918828066927,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,291,0.8266003700239164,0.287840289200597,0.9797919970078803,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,301,0.8320254454622354,0.29658297274683404,0.9826021171444103,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,311,0.8196750060875795,0.292819133277227,0.9750929025253102,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,321,0.8209616183803964,0.33930923893354253,0.9688163716807002,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,331,0.8386815902600514,0.5743086844158097,0.9794022348831959,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,341,0.846809913914864,0.6206443473117499,0.9709410006247637,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,351,0.8446907545735097,0.6636585616152891,0.981141812618457,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,361,0.868738099607476,0.6696793356015952,0.9901810236180326,2000
fig_6_2_architecture,architecture_scalability_rendezvous_50agents,rendezvous,50,phi_layers2_phi_hidden_width32,371,0.852395154611877,0.7081449459538852,0.9774032744723509,2000
