config,environment,study,size,variant,run,usable,had_restart,max_iteration,n_points,note
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers2_phi_hidden_width64,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width128,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width64,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_4agents,pursuit_evasion,architecture,4,phi_layers4_phi_hidden_width64,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width128,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width64,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers1_phi_hidden_width64,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width128,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width64,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers2_phi_hidden_width64,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width128,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width64,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_16agents,pursuit_evasion,architecture,16,phi_layers4_phi_hidden_width64,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width128,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width64,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers1_phi_hidden_width64,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width128,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width64,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers2_phi_hidden_width64,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width128,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width64,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,architecture,50,phi_layers4_phi_hidden_width64,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width128,PPO_1,True,False,1000,1000,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width64,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers1_phi_hidden_width64,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width128,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width64,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers2_phi_hidden_width64,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width128,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width128,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width128,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width128,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width128,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width32,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width32,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width32,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width32,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width32,PPO_5,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width64,PPO_1,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width64,PPO_2,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width64,PPO_3,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width64,PPO_4,True,False,1000,998,
architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,architecture,100,phi_layers4_phi_hidden_width64,PPO_5,True,False,1000,998,
