variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
embed_dim32,4,4,-134.79132111364976,,,,3.4205152344703675,279.1041666666667,308.9,0.96
embed_dim32,4,8,-289.2427446827665,,,,10.488575060367584,540.5283018867924,767.76,0.53
embed_dim32,4,16,-299.1425202549249,,,,15.931469068527221,658.8571428571429,998.44,0.07
embed_dim32,4,32,-56.570631665363905,,,,4.610389976501465,192.91860465116278,309.27,0.86
embed_dim32,4,50,-8.733342363778501,,,,2.9504561376571656,76.5,76.5,1.0
embed_dim32,4,100,-2.613110753353685,,,,2.951993785723291,28.24,28.24,1.0
embed_dim32,5,4,-247.4821055864915,,,,7.665429465770721,396.3150684931507,565.79,0.73
embed_dim32,5,8,-259.4982689864002,,,,10.553347787857057,471.2894736842105,813.97,0.38
embed_dim32,5,16,-135.0333812899515,,,,5.459289314746857,435.85135135135135,588.77,0.74
embed_dim32,5,32,-34.46666566103697,,,,3.1151226449012754,203.68,203.68,1.0
embed_dim32,5,50,-10.95384710664046,,,,3.1341098952293396,81.91,81.91,1.0
embed_dim32,5,100,-2.5021502027707174,,,,2.9955145710646502,24.36,24.36,1.0
embed_dim4,1,4,-302.0033800377324,,,,7.366868324279785,441.17721518987344,563.57,0.79
embed_dim4,1,8,-112.99788154477254,,,,2.7808036255836486,356.79,356.79,1.0
embed_dim4,1,16,-61.47237372368574,,,,2.6442222452163695,322.59183673469386,336.62,0.98
embed_dim4,1,32,-32.68186480823904,,,,2.725444009304047,230.31,230.31,1.0
embed_dim4,1,50,-12.46591059946455,,,,3.0111810823883673,99.32,99.32,1.0
embed_dim4,1,100,-3.0345583748910574,,,,2.9301953267569494,28.21,28.21,1.0
embed_dim4,2,4,-405.88341052724047,,,,11.594787738323213,527.5833333333334,726.15,0.6
embed_dim4,2,8,-155.65395940557121,,,,3.7824365496635437,361.2087912087912,420.86,0.91
embed_dim4,2,16,-60.22203732797876,,,,2.9316061830520628,237.2,237.2,1.0
embed_dim4,2,32,-15.669271485190839,,,,3.014556269645691,85.93,85.93,1.0
embed_dim4,2,50,-6.290159613820724,,,,2.9168414298934167,44.63,44.63,1.0
embed_dim4,2,100,-2.4729046024137644,,,,3.003780454096168,23.39,23.39,1.0
embed_dim4,3,4,-322.8525270169228,,,,10.886074185371399,,1024.0,0.0
embed_dim4,3,8,-349.7386477581039,,,,16.277100958824157,,1024.0,0.0
embed_dim4,3,16,-234.5552707798779,,,,10.687175102233887,453.25,909.85,0.2
embed_dim4,3,32,-74.42922890048008,,,,3.6676231813430786,321.15384615384613,384.41,0.91
embed_dim4,3,50,-9.224775577010586,,,,2.9370461893081665,65.0,65.0,1.0
embed_dim4,3,100,-2.9202502669091337,,,,2.910301721096039,27.41,27.41,1.0
embed_dim4,4,4,-147.23424368141218,,,,2.5576760005950927,304.53,304.53,1.0
embed_dim4,4,8,-135.671364853736,,,,5.698781449794769,210.38181818181818,576.51,0.55
embed_dim4,4,16,-144.91395049674438,,,,7.07195960521698,230.41860465116278,682.76,0.43
embed_dim4,4,32,-134.21052128536627,,,,6.478705682754517,405.1,714.55,0.5
embed_dim4,4,50,-127.9956223502569,,,,6.397097344398499,399.8775510204082,718.18,0.49
embed_dim4,4,100,-93.50009931512177,,,,5.4485215755424115,252.94736842105263,584.5,0.57
embed_dim4,5,4,-454.52477006204424,,,,15.722036890983581,616.8444444444444,840.78,0.45
embed_dim4,5,8,-139.03219658507035,,,,3.502127730846405,400.3020833333333,425.25,0.96
embed_dim4,5,16,-33.224577273763714,,,,2.994991211891174,164.81,164.81,1.0
embed_dim4,5,32,-12.223954000528902,,,,2.946960382461548,88.36,88.36,1.0
