variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged,train_size
phi4_w128,5,16,-8.823047651369125,1.0915569001436234,2.532336640357971,2.355900481750723,,,45.6,1.0,4
phi4_w128,5,32,-10.475400511696934,1.0413225585222243,2.4369615721702576,2.8992763585408103,,,54.59,1.0,4
phi4_w128,5,50,-12.447683819755913,1.0186254179477692,2.3979407930374146,1.4723205447025598,,,64.41,1.0,4
phi4_w128,5,100,-20.71458678908646,0.9777094560861588,2.289852647781372,2.7960820885321125,,,110.96,1.0,4
phi4_w32,1,4,-5.625064210784622,1.7910317969322205,2.947431938648224,2.6552681166492405,,,27.89,1.0,4
phi4_w32,1,8,-9.340078358380124,1.296892479658127,2.5484015369415283,2.920187162961811,,,83.99,1.0,4
phi4_w32,1,16,-23.223575852569194,1.126201024055481,2.269902217388153,2.0778506119106894,,,495.61,0.01,4
phi4_w32,1,32,-34.98071448780596,1.1437192070484161,2.6334884786605834,1.7804470203035452,,,500.0,0.0,4
phi4_w32,1,50,-46.558296238593755,1.1461633431911469,2.7707610964775085,1.1223779107164242,,,500.0,0.0,4
phi4_w32,1,100,-82.42252905517816,1.1205013281106948,2.877731535434723,1.4055146338860505,,,500.0,0.0,4
phi4_w32,2,4,-5.176442210227251,1.6471245467662812,2.8678639936447143,3.017975457529537,,,26.57,1.0,4
phi4_w32,2,8,-7.281750106448308,1.172681513428688,2.4955437183380127,2.243317533559166,,,45.32,1.0,4
phi4_w32,2,16,-10.250299797635526,0.987191663980484,2.2276906061172483,2.726076822116156,,,88.97,1.0,4
phi4_w32,2,32,-16.983632944785057,0.9085713315010071,2.1668326592445375,1.6937357172259362,,,218.31,1.0,4
phi4_w32,2,50,-25.005777598023414,0.8889489364624024,2.1727763485908507,1.8095628432886677,,,307.61,0.94,4
phi4_w32,2,100,-53.619281547144055,0.8593207418918609,2.9697567629814148,1.1364679692453006,,,479.22,0.08,4
phi4_w32,3,4,-5.187202341542579,1.7142010676860808,2.901733675003052,3.535014053345658,,,26.95,1.0,4
phi4_w32,3,8,-7.006463683843613,1.2480615431070328,2.4378216671943664,1.5097784995753318,,,44.91,1.0,4
phi4_w32,3,16,-9.301804753206671,1.1319602328538894,2.247723982334137,1.6616161226318218,,,83.44,1.0,4
phi4_w32,3,32,-17.572148839049042,1.0704830396175384,2.1283056569099426,2.1753995684348046,,,224.66,0.94,4
phi4_w32,3,50,-24.804399750456213,1.0478628730773927,2.116389796733856,1.0452613206088543,,,274.2,0.96,4
phi4_w32,3,100,-50.23888318769634,1.0217419397830962,2.094600512981415,2.7559635494709016,,,382.05,0.82,4
phi4_w32,4,4,-4.877554511548952,1.6959649527072906,2.8806972074508668,1.982903343332,,,25.49,1.0,4
phi4_w32,4,8,-7.801880563851446,1.270832960009575,2.6485661387443544,2.8549666234385223,,,41.84,1.0,4
phi4_w32,4,16,-8.754918379131704,1.116802864074707,2.504779381752014,1.2224604721833021,,,48.9,1.0,4
phi4_w32,4,32,-10.610182173661888,1.0293289810419082,2.337617633342743,0.8143036891700467,,,59.67,1.0,4
phi4_w32,4,50,-12.64461002960801,1.0103844845294951,2.2363915848731994,1.8559449057769029,,,67.33,1.0,4
phi4_w32,4,100,-17.48613565437496,0.9959722518920898,2.126750156879425,0.7556666713910176,,,78.98,1.0,4
phi4_w32,5,4,-5.41244505546987,1.689697072505951,2.817422730922699,3.058905604602769,,,27.8,1.0,4
phi4_w32,5,8,-8.09929422710091,1.2691781389713288,2.491679654121399,2.699916477326769,,,42.89,1.0,4
