variant,train_size,test_size,delta_iqm,ci_low,ci_high
embed_dim32,50,8,-0.02031273571373508,-0.0394362885800722,-0.01305031644597987
embed_dim32,50,16,-0.011227651642043238,-0.024431399376169154,-0.00528764199619051
embed_dim32,50,32,-0.004990501305060217,-0.0094305629394598,-0.0011162450821647167
embed_dim32,50,50,0.0,0.0,0.0
embed_dim32,50,100,0.005187434585451604,-0.0033927670881989114,0.022256579581092024
embed_dim32,100,4,-0.16533650707841693,-0.2665259657285794,-0.07976056549203903
embed_dim32,100,8,-0.07433915413746683,-0.1763264730343824,-0.023370997202183594
embed_dim32,100,16,-0.042934708156424084,-0.12391184333009979,0.0016319460152428855
embed_dim32,100,32,-0.02481096050858141,-0.0809250791101482,0.01756539425975021
embed_dim32,100,50,-0.015346260220218491,-0.054971198908074594,0.014311139801777192
embed_dim32,100,100,0.0,0.0,0.0
embed_dim4,4,4,0.0,0.0,0.0
embed_dim4,4,8,0.004417154168915786,-0.0007320958829702962,0.006927427103372612
embed_dim4,4,16,0.004226029117511058,0.001958148572148488,0.04013749791220437
embed_dim4,4,32,0.007663095043997203,0.005027405771872662,0.07979346452442722
embed_dim4,4,50,0.011284289217254625,0.006405440058398826,0.1090168855882933
embed_dim4,4,100,0.034369624486645746,0.016146518068188603,0.1892903756974561
embed_dim4,16,4,-0.0006561246074669272,-0.005153093076026553,0.003659308705557233
embed_dim4,16,8,-0.003430434539836491,-0.006436338991835526,0.0009101113994040011
embed_dim4,16,16,0.0,0.0,0.0
embed_dim4,16,32,0.005758121163953652,0.002130722278745112,0.018533707192330533
embed_dim4,16,50,0.008964522984300838,0.003369997126685842,0.050901703011771104
embed_dim4,16,100,0.015240572642194769,-0.0008018076299438995,0.11123005908527277
embed_dim4,50,4,-0.07662166584582643,-0.1645135968471028,-0.04772058636018935
embed_dim4,50,8,-0.048718730930366085,-0.060180547275173364,-0.02761929022063166
embed_dim4,50,16,-0.025075460330147098,-0.04029252262458597,-0.01225807619298454
embed_dim4,50,32,-0.005919374439195894,-0.015703525522817063,-0.0003239130358146671
embed_dim4,50,50,0.0,0.0,0.0
embed_dim4,50,100,0.011609387689492405,-0.00619491576246504,0.04262922668425543
embed_dim4,100,4,-0.007163816004625542,-0.08545685670066396,0.0680787282123005
embed_dim4,100,8,0.04484414685222133,0.0009867071716667282,0.11236855223795657
embed_dim4,100,16,0.050830430603576025,-0.002777107971825423,0.10509473026685716
embed_dim4,100,32,0.041747365952126185,0.006200731025251147,0.08349688781939707
embed_dim4,100,50,0.029245354287550724,0.002984708366746903,0.05690521039915076
embed_dim4,100,100,0.0,0.0,0.0
embed_dim64,4,4,0.0,0.0,0.0
embed_dim64,4,8,0.004654110352313594,0.0011728711270377519,0.023541275561913173
embed_dim64,4,16,0.0006602792077256003,-0.0008927987386765368,0.008539144146529934
embed_dim64,4,32,0.019842679431608,0.0008689559397159948,0.06804491728014476
embed_dim64,4,50,0.04266167016906371,0.0025706979603109525,0.1329892465298805
embed_dim64,4,100,0.07869312973622682,0.009152058712536845,0.22870818673187854
embed_dim64,16,4,-0.0029050313554256357,-0.02906507995928224,0.0025403168833206813
