variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged,train_size
embed_dim8,3,32,-18.54089228246361,1.988519076704979,4.342987520694733,4.495365725000156,,,114.77,0.96,4
embed_dim8,3,50,-21.426238410286604,1.5891161614656448,3.616850881576538,2.4038215004131196,,,160.49,0.98,4
embed_dim8,3,100,-59.94814060173929,1.727003476023674,4.0257252812385556,2.947909109782148,,,396.5,0.52,4
embed_dim8,4,4,-5.92046097506769,1.7216129386425019,2.897097451686859,1.7311108570825309,,,31.61,1.0,4
embed_dim8,4,8,-13.330174191109837,1.7399911004304887,3.50837219953537,3.2622115443553774,,,67.85,0.98,4
embed_dim8,4,16,-9.935683347266167,1.1478139424324036,2.566541199684143,2.074688324015588,,,66.19,1.0,4
embed_dim8,4,32,-13.643215370327233,1.336525861620903,3.0170499157905577,2.9396282033331227,,,87.08,0.99,4
embed_dim8,4,50,-15.050345467701554,1.128502266407013,2.6855455589294435,2.279673514223844,,,95.45,1.0,4
embed_dim8,4,100,-23.690568263754248,1.1376703625917435,2.781750886440277,1.7667556101337076,,,124.89,1.0,4
embed_dim8,5,4,-6.1511830442491915,1.7349916040897368,2.8808865642547605,2.5977829496678897,,,30.47,1.0,4
embed_dim8,5,8,-9.983753272546455,1.3810630303621292,2.8565571904182434,3.674195912908763,,,51.62,0.99,4
embed_dim8,5,16,-10.96380395108834,1.4196998870372772,2.971482038497925,2.8885708173923192,,,63.76,0.99,4
embed_dim8,5,32,-12.272227120511234,1.1318642812967301,2.4759002804756163,1.5758772642922123,,,78.12,1.0,4
embed_dim8,5,50,-14.889671748131514,1.1597469705343246,2.5731388568878173,2.711747265577316,,,91.85,1.0,4
embed_dim8,5,100,-23.4661292103678,1.203471469283104,2.69296875,2.8354548930060117,,,123.43,1.0,4
embed_dim128,1,4,-5.837764873616397,1.6081902837753297,2.668857867717743,3.1292165626399218,,,31.02,1.0,16
embed_dim128,1,8,-7.789542467473074,1.1270976430177688,2.529172115325928,1.8630936712119728,,,40.65,1.0,16
embed_dim128,1,16,-9.460210732892156,0.9177513647079468,2.609488821029663,2.0090502565837234,,,48.28,1.0,16
embed_dim128,1,32,-11.450838926099241,0.810201530456543,2.6371138167381285,1.729289558288874,,,52.96,1.0,16
embed_dim128,1,50,-13.358181740567089,0.7702583646774293,2.551528015136719,1.6488329123774543,,,56.68,1.0,16
embed_dim128,1,100,-17.43801063321531,0.7172701811790466,2.7656764960289,1.0071771824001334,,,61.29,1.0,16
embed_dim128,2,4,-5.672504579061642,1.6676857554912567,2.767008264064789,1.8527945237699897,,,28.64,1.0,16
embed_dim128,2,8,-8.603248512679711,1.266206511259079,2.6125599050521853,2.6494686491182073,,,43.7,1.0,16
embed_dim128,2,16,-9.675680985171347,1.106725172996521,2.5765875482559206,4.15791124162497,,,49.17,1.0,16
embed_dim128,2,32,-11.137809147052467,1.032538002729416,2.490325999259949,2.5284235635900405,,,53.43,1.0,16
embed_dim128,2,50,-13.091713447980583,1.0078685694932938,2.5259918570518494,2.6251993024498224,,,58.13,1.0,16
embed_dim128,2,100,-16.636719255000354,0.9874006879329681,2.3400872635841368,0.7959036426670849,,,62.77,1.0,16
embed_dim128,3,4,-5.939893344193697,1.6804922366142272,2.8983627438545225,1.859442410999909,,,29.1,1.0,16
embed_dim128,3,8,-7.572594039775431,1.1441205018758773,2.697884500026703,0.9506612271000631,,,40.49,1.0,16
embed_dim128,3,16,-9.677477396428586,0.9237805539369583,2.5909115743637083,1.164166309874854,,,50.03,1.0,16
embed_dim128,3,32,-10.98231839582324,0.8354415959119796,2.7208736085891725,2.0515123938414037,,,54.22,1.0,16
embed_dim128,3,50,-12.553577271699906,0.7984873074293136,2.795475242137909,1.1777564766082913,,,58.18,1.0,16
embed_dim128,3,100,-16.185454457737507,0.7558534878492356,2.761703453063965,0.6518946982094087,,,64.75,1.0,16
embed_dim128,4,4,-6.241847914727405,1.6033463430404664,2.729185018539429,1.3300274953199551,,,30.56,1.0,16
embed_dim128,4,8,-8.498708137581126,1.1236340111494065,2.707692584991455,2.8714017348736522,,,42.84,1.0,16
embed_dim128,4,16,-9.470746018141508,0.928128554224968,2.7141784048080444,2.5395278514758686,,,47.68,1.0,16
embed_dim128,4,32,-11.0185140594095,0.812367073893547,2.7662298774719236,1.550451642468688,,,51.47,1.0,16
embed_dim128,4,50,-12.644176753386855,0.7748403543233872,2.779606111049652,0.8514626742198249,,,55.29,1.0,16
embed_dim128,4,100,-16.803047524020077,0.7383736997842789,2.619138445854187,1.9850266832240857,,,61.06,1.0,16
embed_dim128,5,4,-6.050396559638902,1.487614665031433,2.481000657081604,2.502523932433687,,,30.85,1.0,16
embed_dim128,5,8,-8.621558888945728,1.077294065952301,2.5132093834877014,1.710594120535534,,,43.15,1.0,16
